LOCATION,SUBJECT,TIME,Value,CO2
ISR,SHEEP,2018,1.8216317197363303,49.680865083718096
ISR,SHEEP,2019,1.8206110854754296,49.653029603875346
ISR,SHEEP,2020,1.8192353263187,49.615508899600904
ISR,SHEEP,2021,1.81933035055694,49.61810046973473
ISR,SHEEP,2022,1.81936338936021,49.61900152800572
ISR,SHEEP,2023,1.8198734767021296,49.63291300096717
ISR,SHEEP,2024,1.82054633450661,49.65126366836208
ISR,SHEEP,2025,1.8216593947818,49.681619857685455
ISR,SHEEP,2026,1.82334158868022,49.72749787309691
KAZ,BEEF,1992,25.259563157427106,1667.131168390189
KAZ,BEEF,1993,28.0039858433838,1848.2630656633307
KAZ,BEEF,1994,26.700240953393998,1762.2159029240038
KAZ,BEEF,1995,22.6800226800227,1496.8814968814984
KAZ,BEEF,1996,19.567428032553398,1291.4502501485242
KAZ,BEEF,1997,16.4752208927526,1087.3645789216716
KAZ,BEEF,1998,15.8022461764208,1042.948247643773
KAZ,BEEF,1999,15.8499441234689,1046.0963121489474
KAZ,BEEF,2000,14.461678557603,954.4707848017981
KAZ,BEEF,2001,13.5851470843129,896.6197075646515
KAZ,BEEF,2002,13.9431826963304,920.2500579578065
KAZ,BEEF,2003,14.703434500360697,970.4266770238061
KAZ,BEEF,2004,15.835789013937699,1045.1620749198883
KAZ,BEEF,2005,16.8977623893734,1115.2523176986444
KAZ,BEEF,2006,18.1695012584062,1199.1870830548094
KAZ,BEEF,2007,19.3713329660481,1278.5079757591748
KAZ,BEEF,2008,19.6594992325319,1297.5269493471055
KAZ,BEEF,2009,18.7845221500824,1239.7784619054385
KAZ,BEEF,2010,18.582984583050802,1226.476982481353
KAZ,BEEF,2011,17.2945897473226,1141.4429233232918
KAZ,BEEF,2012,16.6454041444678,1098.596673534875
KAZ,BEEF,2013,16.9068776663713,1115.853925980506
KAZ,BEEF,2014,17.2062248656141,1135.6108411305306
KAZ,BEEF,2015,17.2366545003952,1137.6191970260834
KAZ,BEEF,2016,17.2497028906694,1138.4803907841806
KAZ,BEEF,2017,17.222464739652697,1136.6826728170781
KAZ,BEEF,2018,17.035317492799898,1124.3309545247935
KAZ,BEEF,2019,16.9669662320109,1119.8197713127197
KAZ,BEEF,2020,17.013046593337,1122.8610751602419
KAZ,BEEF,2021,17.199649225684098,1135.1768488951504
KAZ,BEEF,2022,17.4151961078731,1149.4029431196248
KAZ,BEEF,2023,17.6012903063727,1161.6851602205984
KAZ,BEEF,2024,17.807593847780602,1175.3011939535197
KAZ,BEEF,2025,17.990707242295606,1187.3866779915102
KAZ,BEEF,2026,18.1722007699461,1199.3652508164428
KAZ,PIG,1992,10.489625384431,82.03424980131935
KAZ,PIG,1993,9.38047623956293,73.36013469401777
KAZ,PIG,1994,7.5467719377676605,59.01962669279837
KAZ,PIG,1995,5.2894936615866905,41.366552994460015
KAZ,PIG,1996,5.3640095589401104,41.94930552504445
KAZ,PIG,1997,4.2869197220938,33.52591064714382
KAZ,PIG,1998,4.248494258560971,33.225403816951186
KAZ,PIG,1999,5.07570058147449,39.69458147050563
KAZ,PIG,2000,7.248891304740258,56.69004738322509
KAZ,PIG,2001,9.70903024134047,75.92959547714983
KAZ,PIG,2002,10.080661278589199,78.835940768454
KAZ,PIG,2003,9.943643439731767,77.7643910030305
KAZ,PIG,2004,10.5057579634992,82.16041484275014
KAZ,PIG,2005,10.6007410163897,82.90323102561176
KAZ,PIG,2006,10.647904546989801,83.2720740213305
KAZ,PIG,2007,10.8421071338805,84.79083784188596
KAZ,PIG,2008,11.859786114198501,92.7496093546293
KAZ,PIG,2009,11.6769658524222,91.31986115355824
KAZ,PIG,2010,10.8076823566486,84.52161843020059
KAZ,PIG,2011,10.601468741373099,82.90892220817425
KAZ,PIG,2012,5.51795147389109,43.153210244532886
KAZ,PIG,2013,5.3369825521724295,41.73794047211772
KAZ,PIG,2014,4.9839911303609,38.9773665323096
KAZ,PIG,2015,4.6910026138666,36.6860460828029
KAZ,PIG,2016,4.586852814109808,35.87154123855107
KAZ,PIG,2017,4.55492523247613,35.62185117705691
KAZ,PIG,2018,4.46305415624526,34.90337224755909
KAZ,PIG,2019,4.44330119003662,34.74889392208126
KAZ,PIG,2020,4.465617902065531,34.923422054615045
KAZ,PIG,2021,4.50686564617055,35.24600056620559
KAZ,PIG,2022,4.5195431286044006,35.345144980111336
KAZ,PIG,2023,4.5608718277463005,35.66835660160569
KAZ,PIG,2024,4.61563208046402,36.09660986003913
KAZ,PIG,2025,4.67175787632383,36.53554236612226
KAZ,PIG,2026,4.71768273811053,36.89469833650543
KAZ,POULTRY,1992,7.550485657850058,46.33252562771626
KAZ,POULTRY,1993,6.26346817461136,38.43491834420607
KAZ,POULTRY,1994,4.42089007005325,27.12818906623585
KAZ,POULTRY,1995,3.09432867572402,18.987925964670122
KAZ,POULTRY,1996,3.02585154606878,18.56772539633115
KAZ,POULTRY,1997,3.18641634848842,19.553009411178937
KAZ,POULTRY,1998,3.17619898230385,19.490311936864536
KAZ,POULTRY,1999,2.45418489653712,15.059770956023234
KAZ,POULTRY,2000,3.11832033253169,19.135147495080822
KAZ,POULTRY,2001,3.94571562606448,24.212345887213854
KAZ,POULTRY,2002,4.92441502586117,30.218001295057178
KAZ,POULTRY,2003,5.58017136833094,34.241960669303495
KAZ,POULTRY,2004,7.0195305885068295,43.07439224765554
KAZ,POULTRY,2005,8.884430566117109,54.518096655718615
KAZ,POULTRY,2006,12.1258188292432,74.40843372490144
KAZ,POULTRY,2007,11.617722103884196,71.29056745565302
KAZ,POULTRY,2008,10.8369141183352,66.4992457261478
KAZ,POULTRY,2009,10.3314871825453,63.39776225652798
KAZ,POULTRY,2010,12.2472352369193,75.15348895382297
KAZ,POULTRY,2011,13.0769569979057,80.24496339623953
KAZ,POULTRY,2012,15.1710969202435,93.09536746513056
KAZ,POULTRY,2013,14.409735928723302,88.42337956262026
KAZ,POULTRY,2014,14.6906275868342,90.14703291920986
KAZ,POULTRY,2015,14.8786710868454,91.30093621473313
KAZ,POULTRY,2016,14.0461866395451,86.19250892448129
KAZ,POULTRY,2017,13.9820663864975,85.79904373532557
KAZ,POULTRY,2018,13.939857194025901,85.54003278152257
KAZ,POULTRY,2019,13.961213030813699,85.67107996181133
KAZ,POULTRY,2020,14.0149157252872,86.00061922335327
KAZ,POULTRY,2021,14.159081439357,86.88527246878158
KAZ,POULTRY,2022,14.2954575538846,87.7221258988373
KAZ,POULTRY,2023,14.446517712676199,88.6490859641494
KAZ,POULTRY,2024,14.6027398197991,89.60772162149446
KAZ,POULTRY,2025,14.7660147351597,90.60963587484362
KAZ,POULTRY,2026,14.9289713138678,91.60959669873422
KAZ,SHEEP,1992,12.477043675738,340.28300933830906
KAZ,SHEEP,1993,14.200794223472302,387.29438791288095
KAZ,SHEEP,1994,13.0989335408985,357.24364202450454
KAZ,SHEEP,1995,10.6091268881967,289.3398242235463
KAZ,SHEEP,1996,9.24565750187683,252.15429550573168
KAZ,SHEEP,1997,8.30744262284482,226.56661698667685
KAZ,SHEEP,1998,6.87213961625741,187.421989534293
KAZ,SHEEP,1999,5.784864398980348,157.7690290631004
KAZ,SHEEP,2000,5.58944210548133,152.43933014949081
KAZ,SHEEP,2001,5.712453966093348,155.79419907527313
KAZ,SHEEP,2002,5.979646817117139,163.0812768304674
KAZ,SHEEP,2003,5.58017136833094,152.18649186357106
KAZ,SHEEP,2004,5.8687878690794815,160.05785097489493
KAZ,SHEEP,2005,6.09380814470853,166.19476758295988
KAZ,SHEEP,2006,6.48590309471149,176.88826621940424
KAZ,SHEEP,2007,6.925949715777099,188.8895377030118
KAZ,SHEEP,2008,7.24303953827508,197.53744195295673
KAZ,SHEEP,2009,7.37963370181807,201.26273732231098
KAZ,SHEEP,2010,7.71521867347777,210.41505473121185
KAZ,SHEEP,2011,7.97375426701566,217.46602546406342
KAZ,SHEEP,2012,8.10868973323362,221.14608363364414
KAZ,SHEEP,2013,8.079744788605549,220.35667605287858
KAZ,SHEEP,2014,8.10517384101195,221.05019566396226
KAZ,SHEEP,2015,8.03847666101379,219.2311816640124
KAZ,SHEEP,2016,7.98414819510982,217.7494962302678
KAZ,SHEEP,2017,7.890672859193669,215.2001688871
KAZ,SHEEP,2018,7.813721229110628,213.10148806665347
KAZ,SHEEP,2019,7.80602125395218,212.89148874415037
KAZ,SHEEP,2020,7.813454625583381,213.0942170613649
KAZ,SHEEP,2021,7.86501152898623,214.50031442689715
KAZ,SHEEP,2022,7.9567378650275185,217.00194177347774
KAZ,SHEEP,2023,8.05212373814145,219.603374676585
KAZ,SHEEP,2024,8.148478639980532,222.23123563583266
KAZ,SHEEP,2025,8.24968460675458,224.99139836603396
KAZ,SHEEP,2026,8.355001874969,227.86368749915454
MYS,BEEF,1990,2.5753523949679,169.9732580678814
MYS,BEEF,1991,2.9182520632202404,192.6046361725359
MYS,BEEF,1992,2.91595286570475,192.45288913651353
MYS,BEEF,1993,2.9846564294981497,196.9873243468779
MYS,BEEF,1994,3.1871737044312103,210.3534644924599
MYS,BEEF,1995,3.51260315256133,231.83180806904778
MYS,BEEF,1996,3.78629671020202,249.89558287333335
MYS,BEEF,1997,3.7233820598098,245.74321594744683
MYS,BEEF,1998,3.2560862648173203,214.90169347794316
MYS,BEEF,1999,3.5155018346115803,232.02312108436433
MYS,BEEF,2000,4.0946596500966,270.2475369063756
MYS,BEEF,2001,4.09682554546306,270.390486000562
MYS,BEEF,2002,4.1881847292719705,276.42019213195005
MYS,BEEF,2003,4.33464069527958,286.08628588845227
MYS,BEEF,2004,5.1673711108032,341.0464933130112
MYS,BEEF,2005,4.9929989471284815,329.5379305104798
MYS,BEEF,2006,4.69100123557622,309.60608154803055
MYS,BEEF,2007,4.50419949264158,297.2771665143443
MYS,BEEF,2008,3.98934898972035,263.29703332154315
MYS,BEEF,2009,4.22616374956527,278.9268074713078
MYS,BEEF,2010,4.13236366222728,272.73600170700047
MYS,BEEF,2011,4.4097620933350585,291.0442981601139
MYS,BEEF,2012,4.438021717362791,292.90943334594425
MYS,BEEF,2013,4.87012380974683,321.4281714432908
MYS,BEEF,2014,4.91605912647983,324.45990234766884
MYS,BEEF,2015,5.4465710175823405,359.4736871604345
MYS,BEEF,2016,5.39484124403283,356.0595221061668
MYS,BEEF,2017,5.44576728012514,359.42064048825927
MYS,BEEF,2018,5.46909869447401,360.9605138352847
MYS,BEEF,2019,5.48126487082564,361.76348147449227
MYS,BEEF,2020,5.50286307832047,363.18896316915107
MYS,BEEF,2021,5.53720788431772,365.4557203649695
MYS,BEEF,2022,5.571893434142259,367.74496665338916
MYS,BEEF,2023,5.602810429101878,369.78548832072397
MYS,BEEF,2024,5.630332571503612,371.60194971923846
MYS,BEEF,2025,5.66480633466139,373.8772180876517
MYS,BEEF,2026,5.7117648420798,376.97647957726684
MYS,PIG,1990,9.97962780941294,78.04580722746016
MYS,PIG,1991,9.88036769975997,77.26954226735361
MYS,PIG,1992,10.397454169976301,81.31342363699416
MYS,PIG,1993,10.5711657824368,82.67193752931344
MYS,PIG,1994,11.117495356575,86.94451496808654
MYS,PIG,1995,10.8012546941261,84.47135081303746
MYS,PIG,1996,10.2723875963742,80.33533889472132
MYS,PIG,1997,10.1219132497835,79.15855233805044
MYS,PIG,1998,9.314732493280973,72.8459848833512
MYS,PIG,1999,5.79075209030429,45.28665096263611
MYS,PIG,2000,5.76155759315991,45.05833502343007
MYS,PIG,2001,6.58669217288938,51.51131058285284
MYS,PIG,2002,6.74453466480999,52.74571981453966
MYS,PIG,2003,6.33549153940864,49.546792808195775
MYS,PIG,2004,6.37374896524282,49.845985497411796
MYS,PIG,2005,6.168369506732018,48.239812809058094
MYS,PIG,2006,6.53389457812402,51.09840631609811
MYS,PIG,2007,5.89436604701501,46.09696523947636
MYS,PIG,2008,5.67847979698074,44.408624053310916
MYS,PIG,2009,5.83709494443806,45.649075847528415
MYS,PIG,2010,6.85147317697683,53.58203381994701
MYS,PIG,2011,6.66084064764706,52.09118968031675
MYS,PIG,2012,6.423416215456308,50.234408864466005
MYS,PIG,2013,6.32674899381885,49.478421618326905
MYS,PIG,2014,6.31262122934921,49.3679352551669
MYS,PIG,2015,6.429063852473098,50.2785762821614
MYS,PIG,2016,6.36649800335592,49.78927925701424
MYS,PIG,2017,6.467520093838202,50.57932381078594
MYS,PIG,2018,6.32468551872037,49.46228418486444
MYS,PIG,2019,6.3143220518922005,49.38123655966977
MYS,PIG,2020,6.35344494501163,49.68719764688583
MYS,PIG,2021,6.390614039248309,49.97787902489062
MYS,PIG,2022,6.38250636404943,49.91447284705323
MYS,PIG,2023,6.38309769073951,49.91909732501412
MYS,PIG,2024,6.380278722508218,49.89705154782069
MYS,PIG,2025,6.37357173429203,49.84459946048896
MYS,PIG,2026,6.37980233788103,49.89332597573626
MYS,POULTRY,1990,18.604038196484602,114.16114347842823
MYS,POULTRY,1991,22.1530607172807,135.939236219677
MYS,POULTRY,1992,25.522918868818607,156.6179112404778
MYS,POULTRY,1993,28.6323979379476,175.6988055283148
MYS,POULTRY,1994,29.6585319501791,181.99553696700812
MYS,POULTRY,1995,29.976786904166197,183.9484650937471
MYS,POULTRY,1996,29.5114783583746,181.09316265366232
MYS,POULTRY,1997,29.2147928318476,179.2725923772466
MYS,POULTRY,1998,28.889714837511,177.2777955938175
MYS,POULTRY,1999,29.1301906057057,178.75344235319406
MYS,POULTRY,2000,27.7668306950034,170.38737017388448
MYS,POULTRY,2001,28.6945005551617,176.07988977031044
MYS,POULTRY,2002,30.6171876216602,187.87819676927847
MYS,POULTRY,2003,30.820179963987894,189.12383159719843
MYS,POULTRY,2004,32.4111411521303,198.88654797898135
MYS,POULTRY,2005,33.4313842546864,205.14713065375747
MYS,POULTRY,2006,34.813930598312105,213.63093776236974
MYS,POULTRY,2007,35.126770395438,215.55063651746045
MYS,POULTRY,2008,34.1355908023629,209.46839810540868
MYS,POULTRY,2009,36.172201892771895,221.96578434200933
MYS,POULTRY,2010,39.61948114297911,243.11954337737183
MYS,POULTRY,2011,40.1918316506825,246.63169422009716
MYS,POULTRY,2012,40.6010073757991,249.14254526058536
MYS,POULTRY,2013,41.0352899013316,251.80746075817117
MYS,POULTRY,2014,41.5838405457829,255.17356698548596
MYS,POULTRY,2015,41.6339581174514,255.4811066298154
MYS,POULTRY,2016,41.3220775504364,253.56729405949608
MYS,POULTRY,2017,41.691946492757104,255.83694438737314
MYS,POULTRY,2018,41.77988280283721,256.3765535628647
MYS,POULTRY,2019,41.9938409537666,257.6894785799314
MYS,POULTRY,2020,42.1394361097107,258.58290340049746
MYS,POULTRY,2021,42.3124284034733,259.64444702131345
MYS,POULTRY,2022,42.5069738225624,260.8382484566329
MYS,POULTRY,2023,42.71959775659379,262.1429862336437
MYS,POULTRY,2024,42.93106172783849,263.44060605719073
MYS,POULTRY,2025,43.1362838211899,264.69992344821077
MYS,POULTRY,2026,43.3405368382729,265.9532942348564
MYS,SHEEP,1990,0.38657741706980897,10.543020465540243
MYS,SHEEP,1991,0.37627279349946,10.261985277257999
MYS,SHEEP,1992,0.4582211646107461,12.496940853020348
MYS,SHEEP,1993,0.44668327516298906,12.18227114080879
MYS,SHEEP,1994,0.39196297731514296,10.68989938132208
MYS,SHEEP,1995,0.5519804954024949,15.054013510977134
MYS,SHEEP,1996,0.6208585909896489,16.93250702699042
MYS,SHEEP,1997,0.524575009411628,14.306591165771673
MYS,SHEEP,1998,0.551029983276777,15.028090453003006
MYS,SHEEP,1999,0.538024628601424,14.673398961857014
MYS,SHEEP,2000,0.52602926891752,14.346252788659633
MYS,SHEEP,2001,0.625392960817626,17.056171658662524
MYS,SHEEP,2002,0.540939710630039,14.752901199001062
MYS,SHEEP,2003,0.4600026860296701,12.545527800809182
MYS,SHEEP,2004,0.521079439744861,14.21125744758712
MYS,SHEEP,2005,0.545818518443859,14.885959593923424
MYS,SHEEP,2006,0.603128730288371,16.448965371501025
MYS,SHEEP,2007,0.658421188293122,17.956941498903326
MYS,SHEEP,2008,0.64712020478413,17.648732857749
MYS,SHEEP,2009,0.6362744396265939,17.35293926254347
MYS,SHEEP,2010,0.7510802112413101,20.484005761126635
MYS,SHEEP,2011,0.615966768592835,16.799093688895496
MYS,SHEEP,2012,0.667081525218507,18.19313250595928
MYS,SHEEP,2013,0.806370325572019,21.99191797014597
MYS,SHEEP,2014,0.971172496822955,26.486522640626042
MYS,SHEEP,2015,1.04447560434024,28.48569830018836
MYS,SHEEP,2016,1.14465588782372,31.217887849737814
MYS,SHEEP,2017,1.14679285675781,31.276168820667543
MYS,SHEEP,2018,1.15323928247615,31.451980431167723
MYS,SHEEP,2019,1.1571369169951398,31.5582795544129
MYS,SHEEP,2020,1.16053699483142,31.65100894994781
MYS,SHEEP,2021,1.16565031004546,31.790463001239814
MYS,SHEEP,2022,1.17135262841824,31.94598077504291
MYS,SHEEP,2023,1.17710486271739,32.10285989229245
MYS,SHEEP,2024,1.18217693172947,32.24118904716736
MYS,SHEEP,2025,1.18735973620908,32.382538260247635
MYS,SHEEP,2026,1.19292380213432,32.53428551275418
MOZ,BEEF,1990,0.7852246153708091,51.82482461447341
MOZ,BEEF,1991,0.7653144895899008,50.51075631293345
MOZ,BEEF,1992,0.689946979686694,45.53650065932181
MOZ,BEEF,1993,0.7106175740463511,46.90075988705918
MOZ,BEEF,1994,0.683457147562304,45.10817173911207
MOZ,BEEF,1995,0.6598337219020811,43.549025645537355
MOZ,BEEF,1996,0.639823335636697,42.22834015202201
MOZ,BEEF,1997,0.622299663958181,41.07177782123995
MOZ,BEEF,1998,0.606327285074301,40.01760081490387
MOZ,BEEF,1999,0.5119817802000329,33.79079749320218
MOZ,BEEF,2000,0.498233188462452,32.883390438521836
MOZ,BEEF,2001,0.484239339816819,31.959796427910057
MOZ,BEEF,2002,0.4703153490256721,31.040813035694363
MOZ,BEEF,2003,0.526883608901824,34.774318187520386
MOZ,BEEF,2004,0.5798327353097671,38.26896053044463
MOZ,BEEF,2005,0.6626691936451921,43.73616678058268
MOZ,BEEF,2006,0.547431991925608,36.13051146709013
MOZ,BEEF,2007,0.720047371066797,47.52312649040861
MOZ,BEEF,2008,0.6088314480577621,40.1828755718123
MOZ,BEEF,2009,0.621622044493761,41.02705493658823
MOZ,BEEF,2010,0.6331856722417161,41.79025436795327
MOZ,BEEF,2011,0.615583373173036,40.62850262942038
MOZ,BEEF,2012,0.816074966978109,53.8609478205552
MOZ,BEEF,2013,0.84633119206504,55.85785867629264
MOZ,BEEF,2014,0.8230368000329208,54.32042880217278
MOZ,BEEF,2015,0.825652855507891,54.49308846352082
MOZ,BEEF,2016,0.803440254652302,53.027056807051935
MOZ,BEEF,2017,0.830741577272773,54.828944100003014
MOZ,BEEF,2018,0.837092019293853,55.248073273394304
MOZ,BEEF,2019,0.850575083498105,56.13795551087493
MOZ,BEEF,2020,0.8711115328706809,57.49336116946495
MOZ,BEEF,2021,0.8966345466219631,59.17788007704957
MOZ,BEEF,2022,0.926788860488168,61.16806479221909
MOZ,BEEF,2023,0.952079413613474,62.837241298489296
MOZ,BEEF,2024,0.98155966694085,64.7829380180961
MOZ,BEEF,2025,1.00767136273421,66.50630994045787
MOZ,BEEF,2026,1.03338025636542,68.20309692011772
MOZ,PIG,1990,0.69997165713055,5.47413731858507
MOZ,PIG,1991,0.6822232021487111,5.3353352988553056
MOZ,PIG,1992,0.658969768353822,5.153481521741429
MOZ,PIG,1993,0.633464808864176,4.954019659065993
MOZ,PIG,1994,0.6092532286841109,4.7646726858629185
MOZ,PIG,1995,0.588194632095569,4.59998366126022
MOZ,PIG,1996,0.570356802053285,4.460482682724408
MOZ,PIG,1997,0.554735700442722,4.338317657308467
MOZ,PIG,1998,0.540497465551948,4.226967358803696
MOZ,PIG,1999,0.5266098310628909,4.118358935235429
MOZ,PIG,2000,5.21009562792164,40.74561965425898
MOZ,PIG,2001,4.93924126613156,38.62739964538785
MOZ,PIG,2002,4.63596558325305,36.25562827928667
MOZ,PIG,2003,3.8748525980379904,30.303334420553515
MOZ,PIG,2004,4.10463106071385,32.1003198337878
MOZ,PIG,2005,4.35657661307882,34.07066325612924
MOZ,PIG,2006,3.0858603376781297,24.133010333123835
MOZ,PIG,2007,3.4186596921954,26.735671951784536
MOZ,PIG,2008,3.08677544165286,24.140166915490315
MOZ,PIG,2009,3.1334825508154904,24.50544046150576
MOZ,PIG,2010,3.1749738708120296,24.829923861478694
MOZ,PIG,2011,3.42967879339263,26.821846973968004
MOZ,PIG,2012,3.78891948954122,29.631293443848005
MOZ,PIG,2013,3.94904179440348,30.88353198187337
MOZ,PIG,2014,3.8403484972964703,30.033494658344193
MOZ,PIG,2015,3.84732785137963,30.088076786430438
MOZ,PIG,2016,3.82521035526667,29.915106624521396
MOZ,PIG,2017,3.81450801487166,29.831408834252727
MOZ,PIG,2018,3.78868690319146,29.629474499317826
MOZ,PIG,2019,3.7898734678541297,29.638754043474602
MOZ,PIG,2020,3.82169089424792,29.887582634502966
MOZ,PIG,2021,3.85473146736262,30.145976860143566
MOZ,PIG,2022,3.86540949909864,30.229484544232953
MOZ,PIG,2023,3.90212226260565,30.51659718191598
MOZ,PIG,2024,3.9507737793214703,30.89707699212945
MOZ,PIG,2025,3.99471886050758,31.240750062943896
MOZ,PIG,2026,4.0479882649886285,31.65734412362902
MOZ,POULTRY,1990,1.84266043073683,11.307234461339638
MOZ,POULTRY,1991,1.8600786451746896,11.414118959026505
MOZ,POULTRY,1992,1.79667825730657,11.025071124381226
MOZ,POULTRY,1993,1.72713909425361,10.59835353291988
MOZ,POULTRY,1994,1.8329669786051896,11.24775191416821
MOZ,POULTRY,1995,1.71431085080845,10.519634766324579
MOZ,POULTRY,1996,1.7159452506218502,10.529664037906807
MOZ,POULTRY,1997,1.7732577091075,10.88135412406875
MOZ,POULTRY,1998,1.82937603725275,11.225716592232784
MOZ,POULTRY,1999,1.63384075791307,10.025841014466566
MOZ,POULTRY,2000,1.68632771479599,10.347920068066303
MOZ,POULTRY,2001,1.59213637882629,9.769927779161325
MOZ,POULTRY,2002,1.9102038791196496,11.721705621870576
MOZ,POULTRY,2003,1.19226233785784,7.316155255036747
MOZ,POULTRY,2004,1.28635161446873,7.89352127060357
MOZ,POULTRY,2005,1.45787222601942,8.946034114210077
MOZ,POULTRY,2006,1.45736516842044,8.942922624398154
MOZ,POULTRY,2007,1.33812530076513,8.211223436513297
MOZ,POULTRY,2008,1.4542374016465405,8.92372951010377
MOZ,POULTRY,2009,1.71178641912295,10.504143935527193
MOZ,POULTRY,2010,1.59200969020774,9.769150371729314
MOZ,POULTRY,2011,1.65328105937901,10.145133773462106
MOZ,POULTRY,2012,1.43629194188147,8.813609643363565
MOZ,POULTRY,2013,1.5959388193226498,9.793260936752622
MOZ,POULTRY,2014,1.77834737149971,10.912586143293673
MOZ,POULTRY,2015,1.8242996426460096,11.19456598896415
MOZ,POULTRY,2016,1.77522037218413,10.893397738402616
MOZ,POULTRY,2017,1.7847539954475302,10.951899517518934
MOZ,POULTRY,2018,1.81766957547047,11.153881485841518
MOZ,POULTRY,2019,1.8602694837295,11.415290013794658
MOZ,POULTRY,2020,1.89820692229915,11.648087932290236
MOZ,POULTRY,2021,1.9382359988508,11.893720902038998
MOZ,POULTRY,2022,1.98579729795416,12.185574328355072
MOZ,POULTRY,2023,2.03370600365864,12.479559567905293
MOZ,POULTRY,2024,2.08526804915793,12.79596302892366
MOZ,POULTRY,2025,2.13743646603755,13.11608740523042
MOZ,POULTRY,2026,2.19110557761657,13.445420589919859
MOZ,SHEEP,1990,0.855520914270672,23.332388571018328
MOZ,SHEEP,1991,0.962109644055875,26.23935392879659
MOZ,SHEEP,1992,0.929316339986159,25.344991090531607
MOZ,SHEEP,1993,0.95290432786406,25.988299850837997
MOZ,SHEEP,1994,0.973763707384006,26.5571920195638
MOZ,SHEEP,1995,0.995406300469425,27.147444558257043
MOZ,SHEEP,1996,1.07246578163865,29.24906677196318
MOZ,SHEEP,1997,1.0952474085664,29.87038386999272
MOZ,SHEEP,1998,1.21958402483517,33.26138249550463
MOZ,SHEEP,1999,1.1882478239367802,32.406758834639454
MOZ,SHEEP,2000,1.20451979628285,32.850539898623175
MOZ,SHEEP,2001,1.21751605439657,33.20498330172463
MOZ,SHEEP,2002,1.1370261185236,31.009803232461813
MOZ,SHEEP,2003,1.05978874476253,28.903329402614453
MOZ,SHEEP,2004,1.07195967872394,29.235263965198364
MOZ,SHEEP,2005,1.04133730429959,28.40010829907972
MOZ,SHEEP,2006,0.890612047368048,24.28941947367403
MOZ,SHEEP,2007,0.905202409341116,24.687338436575885
MOZ,SHEEP,2008,0.956735132662198,26.09277634533267
MOZ,SHEEP,2009,0.744254964836067,20.29786267734728
MOZ,SHEEP,2010,0.7236407682762471,19.73565731662492
MOZ,SHEEP,2011,0.738700047807644,20.14636494020847
MOZ,SHEEP,2012,0.7865408253160441,21.45111341771029
MOZ,SHEEP,2013,0.764720684258769,20.85601866160279
MOZ,SHEEP,2014,0.776006125745326,21.16380342941798
MOZ,SHEEP,2015,0.7863360528646579,21.44552871449067
MOZ,SHEEP,2016,0.7651811949069541,20.86857804291693
MOZ,SHEEP,2017,0.777123502656593,21.19427734517981
MOZ,SHEEP,2018,0.7857938992578491,21.430742707032245
MOZ,SHEEP,2019,0.796828946948847,21.73169855315037
MOZ,SHEEP,2020,0.810652872078,22.10871469303636
MOZ,SHEEP,2021,0.825280671327015,22.507654672554953
MOZ,SHEEP,2022,0.8418723938263059,22.960156195262883
MOZ,SHEEP,2023,0.85935415599958,23.43693152726127
MOZ,SHEEP,2024,0.8771955207577841,23.923514202485016
MOZ,SHEEP,2025,0.895601386374034,24.42549235565547
MOZ,SHEEP,2026,0.914897864932477,24.951759952703917
NGA,BEEF,1990,1.4934528095581,98.56788543083461
NGA,BEEF,1991,1.4701468434051002,97.02969166473662
NGA,BEEF,1992,1.46134213240237,96.44858073855644
NGA,BEEF,1993,1.65591983098759,109.29070884518094
NGA,BEEF,1994,1.75408586169917,115.76966687214522
NGA,BEEF,1995,1.7237750544570902,113.76915359416797
NGA,BEEF,1996,1.76944739177427,116.78352785710182
NGA,BEEF,1997,1.81180003869268,119.57880255371688
NGA,BEEF,1998,1.78503139079531,117.81207179249046
NGA,BEEF,1999,1.74669602807332,115.28193785283912
NGA,BEEF,2000,1.5893978940844098,104.90026100957105
NGA,BEEF,2001,1.7664572153111398,116.58617621053524
NGA,BEEF,2002,1.94434996504348,128.3270976928697
NGA,BEEF,2003,1.63144958104254,107.67567234880765
NGA,BEEF,2004,1.6723843834731102,110.3773693092253
NGA,BEEF,2005,1.53927368343393,101.59206310663939
NGA,BEEF,2006,1.2650189602828,83.4912513786648
NGA,BEEF,2007,1.5602860977557298,102.97888245187818
NGA,BEEF,2008,1.51936582623325,100.2781445313945
NGA,BEEF,2009,1.49284369262909,98.52768371351995
NGA,BEEF,2010,1.09769663102477,72.44797764763481
NGA,BEEF,2011,1.22671538194232,80.96321520819312
NGA,BEEF,2012,1.20660673655079,79.63604461235215
NGA,BEEF,2013,1.64046816820522,108.27089910154453
NGA,BEEF,2014,1.6644504983462802,109.8537328908545
NGA,BEEF,2015,1.6635386359180802,109.7935499705933
NGA,BEEF,2016,1.6359377062303,107.9718886111998
NGA,BEEF,2017,1.64093632731273,108.30179760264019
NGA,BEEF,2018,1.6316608737302198,107.68961766619452
NGA,BEEF,2019,1.61552346473253,106.62454867234699
NGA,BEEF,2020,1.60392354707026,105.85895410663717
NGA,BEEF,2021,1.59976442538019,105.58445207509254
NGA,BEEF,2022,1.59620764042234,105.34970426787444
NGA,BEEF,2023,1.59040333447352,104.96662007525234
NGA,BEEF,2024,1.5819736461878502,104.41026064839811
NGA,BEEF,2025,1.57567510009961,103.99455660657428
